_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,sentiment,sentiment:confidence,date,id,query,sentiment_gold,text,tokens,stemmed_tokens,lemmatized_tokens
623499175,False,finalized,3,12/12/2014 17:53,3,0.6544,Tue Dec 09 14:00:25 +0000 2014,5.42e+17,#AAPL OR @Apple,,#aapl traders? chart looks weaker than I'd like. already below 20 sma. momentum drop. Could sell off drag price to its 50 sma? #stockmarket,"['aapl', 'traders', 'chart', 'looks', 'weaker', 'like', 'already', '20', 'sma', 'momentum', 'drop', 'could', 'sell', 'drag', 'price', '50', 'sma', 'stockmarket']","['aapl', 'trader', 'chart', 'look', 'weaker', 'like', 'alreadi', '20', 'sma', 'momentum', 'drop', 'could', 'sell', 'drag', 'price', '50', 'sma', 'stockmarket']","['aapl', 'trader', 'chart', 'look', 'weaker', 'like', 'already', '20', 'sma', 'momentum', 'drop', 'could', 'sell', 'drag', 'price', '50', 'sma', 'stockmarket']"
623499176,False,finalized,3,12/11/2014 22:23,3,0.6587,Tue Dec 09 14:02:22 +0000 2014,5.42e+17,#AAPL OR @Apple,,Why @Apple Won't Be A Trillion Dollar Company According To Billionaire #VC @JimBreyer http://t.co/3qakpK0KJu  @businessinsider @applenws,"['apple', 'trillion', 'dollar', 'company', 'according', 'billionaire', 'vc', 'jimbreyer', 'businessinsider', 'applenws']","['appl', 'trillion', 'dollar', 'compani', 'accord', 'billionair', 'vc', 'jimbrey', 'businessinsid', 'applenw']","['apple', 'trillion', 'dollar', 'company', 'according', 'billionaire', 'vc', 'jimbreyer', 'businessinsider', 'applenws']"
623499177,False,finalized,3,12/12/2014 2:17,3,1.0,Tue Dec 09 14:05:05 +0000 2014,5.42e+17,#AAPL OR @Apple,,Certified by @Zebra.  Partnered with @Apple Business.  Collaborated with @SAP.  Now... http://t.co/02MVhmiOLn,"['certified', 'zebra', 'partnered', 'apple', 'business', 'collaborated', 'sap']","['certifi', 'zebra', 'partner', 'appl', 'busi', 'collabor', 'sap']","['certified', 'zebra', 'partnered', 'apple', 'business', 'collaborated', 'sap']"
623499178,False,finalized,3,12/12/2014 21:03,5,0.6635,Tue Dec 09 14:06:11 +0000 2014,5.42e+17,#AAPL OR @Apple,,The Boom 2 equaliser app for iMac is sooooo sick!!! Blow the roof off! Also thank you @Apple for my free hard drive replacemrnt! #cosumerlaw,"['boom', '2', 'equaliser', 'app', 'imac', 'sooooo', 'sick', 'blow', 'roof', 'also', 'thank', 'apple', 'free', 'hard', 'drive', 'replacemrnt', 'cosumerlaw']","['boom', '2', 'equalis', 'app', 'imac', 'sooooo', 'sick', 'blow', 'roof', 'also', 'thank', 'appl', 'free', 'hard', 'drive', 'replacemrnt', 'cosumerlaw']","['boom', '2', 'equaliser', 'app', 'imac', 'sooooo', 'sick', 'blow', 'roof', 'also', 'thank', 'apple', 'free', 'hard', 'drive', 'replacemrnt', 'cosumerlaw']"
623499179,False,finalized,6,12/12/2014 2:37,5,0.5126,Tue Dec 09 14:11:08 +0000 2014,5.42e+17,#AAPL OR @Apple,,"My actual Stock Market positions are starting to show some profits: Long #TVIX, #CrudeOil, Short #Aapl at 116 $ and #NASDAQ","['actual', 'stock', 'market', 'positions', 'starting', 'show', 'profits', 'long', 'tvix', 'crudeoil', 'short', 'aapl', '116', 'nasdaq']","['actual', 'stock', 'market', 'posit', 'start', 'show', 'profit', 'long', 'tvix', 'crudeoil', 'short', 'aapl', '116', 'nasdaq']","['actual', 'stock', 'market', 'position', 'starting', 'show', 'profit', 'long', 'tvix', 'crudeoil', 'short', 'aapl', '116', 'nasdaq']"
623499180,False,finalized,3,12/12/2014 22:01,not_relevant,0.6645,Tue Dec 09 14:13:17 +0000 2014,5.42e+17,#AAPL OR @Apple,,@JustinPulitzer Any comment on #aapl today?,"['justinpulitzer', 'comment', 'aapl', 'today']","['justinpulitz', 'comment', 'aapl', 'today']","['justinpulitzer', 'comment', 'aapl', 'today']"
623499181,False,finalized,3,12/12/2014 1:18,5,1.0,Tue Dec 09 14:13:29 +0000 2014,5.42e+17,#AAPL OR @Apple,,Finally! Brooklyn Is Getting Its Own #Apple Store #aapl http://t.co/IpjMgjGQw5 http://t.co/Ow2BSRLbAx,"['finally', 'brooklyn', 'getting', 'apple', 'store', 'aapl']","['final', 'brooklyn', 'get', 'appl', 'store', 'aapl']","['finally', 'brooklyn', 'getting', 'apple', 'store', 'aapl']"
623499182,False,finalized,3,12/12/2014 21:13,3,1.0,Tue Dec 09 14:15:29 +0000 2014,5.42e+17,#AAPL OR @Apple,,"Brooklyn finally getting an #Apple Store, expected to open in April 2015 - http://t.co/ceZsxzL7SS #AAPL #DiscussBrooklyn","['brooklyn', 'finally', 'getting', 'apple', 'store', 'expected', 'open', 'april', '2015', 'aapl', 'discussbrooklyn']","['brooklyn', 'final', 'get', 'appl', 'store', 'expect', 'open', 'april', '2015', 'aapl', 'discussbrooklyn']","['brooklyn', 'finally', 'getting', 'apple', 'store', 'expected', 'open', 'april', '2015', 'aapl', 'discussbrooklyn']"
623499183,False,finalized,3,12/12/2014 12:12,5,0.6773,Tue Dec 09 14:15:45 +0000 2014,5.42e+17,#AAPL OR @Apple,,@Apple to Open New Research Site in Japan - WSJ #aapl http://t.co/uy5ssKxIaC,"['apple', 'open', 'new', 'research', 'site', 'japan', 'wsj', 'aapl']","['appl', 'open', 'new', 'research', 'site', 'japan', 'wsj', 'aapl']","['apple', 'open', 'new', 'research', 'site', 'japan', 'wsj', 'aapl']"
623499184,False,finalized,3,12/12/2014 15:01,3,1.0,Tue Dec 09 14:17:28 +0000 2014,5.42e+17,#AAPL OR @Apple,,It looks like I have a software update saved in my storage on my IPhone. Can I delete this or do I need it? @Apple #Applesupport,"['looks', 'like', 'software', 'update', 'saved', 'storage', 'iphone', 'delete', 'need', 'apple', 'applesupport']","['look', 'like', 'softwar', 'updat', 'save', 'storag', 'iphon', 'delet', 'need', 'appl', 'applesupport']","['look', 'like', 'software', 'update', 'saved', 'storage', 'iphone', 'delete', 'need', 'apple', 'applesupport']"
623499185,False,finalized,3,12/12/2014 20:34,3,1.0,Tue Dec 09 14:19:03 +0000 2014,5.42e+17,#AAPL OR @Apple,,Why @Apple don't got layaway lol I need an iMac man,"['apple', 'got', 'layaway', 'lol', 'need', 'imac', 'man']","['appl', 'got', 'layaway', 'lol', 'need', 'imac', 'man']","['apple', 'got', 'layaway', 'lol', 'need', 'imac', 'man']"
623499186,False,finalized,3,12/12/2014 0:42,3,1.0,Tue Dec 09 14:23:05 +0000 2014,5.42e+17,#AAPL OR @Apple,,"APPLE - Fibonacci Technicals Levels - Intraday - Pre-Opening $AAPL #aapl 
http://t.co/e1SAonnElg","['apple', 'fibonacci', 'technicals', 'levels', 'intraday', 'pre', 'opening', 'aapl', 'aapl']","['appl', 'fibonacci', 'technic', 'level', 'intraday', 'pre', 'open', 'aapl', 'aapl']","['apple', 'fibonacci', 'technical', 'level', 'intraday', 'pre', 'opening', 'aapl', 'aapl']"
623499187,False,finalized,4,12/12/2014 20:00,3,0.7227,Tue Dec 09 14:23:21 +0000 2014,5.42e+17,#AAPL OR @Apple,,@TeamCavuto @CaliCard1 @Apple It's not handled well but folks like myself do not think Eric Garner's death should simply go away.,"['teamcavuto', 'calicard1', 'apple', 'handled', 'well', 'folks', 'like', 'think', 'eric', 'garner', 'death', 'simply', 'go', 'away']","['teamcavuto', 'calicard1', 'appl', 'handl', 'well', 'folk', 'like', 'think', 'eric', 'garner', 'death', 'simpli', 'go', 'away']","['teamcavuto', 'calicard1', 'apple', 'handled', 'well', 'folk', 'like', 'think', 'eric', 'garner', 'death', 'simply', 'go', 'away']"
623499188,False,finalized,6,12/11/2014 22:21,1,0.45,Tue Dec 09 14:31:59 +0000 2014,5.42e+17,#AAPL OR @Apple,,It's official: #Williamsburg is no longer hip anymore. http://t.co/YqM55v8SBD @Apple,"['official', 'williamsburg', 'longer', 'hip', 'anymore', 'apple']","['offici', 'williamsburg', 'longer', 'hip', 'anymor', 'appl']","['official', 'williamsburg', 'longer', 'hip', 'anymore', 'apple']"
623499189,False,finalized,3,12/12/2014 21:36,3,1.0,Tue Dec 09 14:35:38 +0000 2014,5.42e+17,#AAPL OR @Apple,,@Apple reveals its Best of 2014 app list- Elevate and Threes! top the list http://t.co/mihPqPozLt via @Techland,"['apple', 'reveals', 'best', '2014', 'app', 'list', 'elevate', 'threes', 'top', 'list', 'via', 'techland']","['appl', 'reveal', 'best', '2014', 'app', 'list', 'elev', 'three', 'top', 'list', 'via', 'techland']","['apple', 'reveals', 'best', '2014', 'app', 'list', 'elevate', 'three', 'top', 'list', 'via', 'techland']"
623499190,False,finalized,3,12/12/2014 12:14,3,1.0,Tue Dec 09 14:35:48 +0000 2014,5.42e+17,#AAPL OR @Apple,,"RT @SFBJNews: Here are @SFBJEditor 5 things to know today, including who is hoarding the @Apple #iPhone6 http://t.co/lwacRDp3vU","['rt', 'sfbjnews', 'sfbjeditor', '5', 'things', 'know', 'today', 'including', 'hoarding', 'apple', 'iphone6']","['rt', 'sfbjnew', 'sfbjeditor', '5', 'thing', 'know', 'today', 'includ', 'hoard', 'appl', 'iphone6']","['rt', 'sfbjnews', 'sfbjeditor', '5', 'thing', 'know', 'today', 'including', 'hoarding', 'apple', 'iphone6']"
623499191,True,golden,12,,3,0.773,Tue Dec 09 14:37:04 +0000 2014,5.42e+17,#AAPL OR @Apple,3,"The Best #iPhone Apps Of The Year, According To @Apple  http://t.co/fp7Dlo85iP","['best', 'iphone', 'apps', 'year', 'according', 'apple']","['best', 'iphon', 'app', 'year', 'accord', 'appl']","['best', 'iphone', 'apps', 'year', 'according', 'apple']"
623499192,False,finalized,4,12/11/2014 14:28,3,0.7436,Tue Dec 09 14:38:06 +0000 2014,5.42e+17,#AAPL OR @Apple,,"Apple Planning New Retail Store in Williamsburg, Brooklyn [Mac Blog] http://t.co/XIW4JKns7z #AAPL","['apple', 'planning', 'new', 'retail', 'store', 'williamsburg', 'brooklyn', 'mac', 'blog', 'aapl']","['appl', 'plan', 'new', 'retail', 'store', 'williamsburg', 'brooklyn', 'mac', 'blog', 'aapl']","['apple', 'planning', 'new', 'retail', 'store', 'williamsburg', 'brooklyn', 'mac', 'blog', 'aapl']"
623499193,False,finalized,6,12/11/2014 20:12,3,0.3434,Tue Dec 09 14:39:42 +0000 2014,5.42e+17,#AAPL OR @Apple,,BLOCK TRADE detected in #AAPL,"['block', 'trade', 'detected', 'aapl']","['block', 'trade', 'detect', 'aapl']","['block', 'trade', 'detected', 'aapl']"
623499194,False,finalized,3,12/11/2014 21:03,not_relevant,0.6722,Tue Dec 09 14:39:59 +0000 2014,5.42e+17,#AAPL OR @Apple,,Have been brave and taken out an #AAPL CFD as the drop to $110 seems overdone.,"['brave', 'taken', 'aapl', 'cfd', 'drop', '110', 'seems', 'overdone']","['brave', 'taken', 'aapl', 'cfd', 'drop', '110', 'seem', 'overdon']","['brave', 'taken', 'aapl', 'cfd', 'drop', '110', 'seems', 'overdone']"
623499195,False,finalized,3,12/12/2014 3:31,3,1.0,Tue Dec 09 14:40:50 +0000 2014,5.42e+17,#AAPL OR @Apple,,Short Menu 3.1 now live in the @apple #appstore. @floschliep,"['short', 'menu', '3', '1', 'live', 'apple', 'appstore', 'floschliep']","['short', 'menu', '3', '1', 'live', 'appl', 'appstor', 'floschliep']","['short', 'menu', '3', '1', 'live', 'apple', 'appstore', 'floschliep']"
623499196,False,finalized,3,12/12/2014 13:13,3,1.0,Tue Dec 09 14:43:21 +0000 2014,5.42e+17,#AAPL OR @Apple,,"APPLE Intraday Comments - Updated RANGE - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z","['apple', 'intraday', 'comments', 'updated', 'range', 'premium', 'users', 'aapl', 'stockaction', 'trading', 'stocks', 'mkt']","['appl', 'intraday', 'comment', 'updat', 'rang', 'premium', 'user', 'aapl', 'stockact', 'trade', 'stock', 'mkt']","['apple', 'intraday', 'comment', 'updated', 'range', 'premium', 'user', 'aapl', 'stockaction', 'trading', 'stock', 'mkt']"
623499197,False,finalized,3,12/11/2014 20:54,5,1.0,Tue Dec 09 14:45:35 +0000 2014,5.42e+17,#AAPL OR @Apple,,"@Apple seems to be nailing it with @applepay, building on their success &amp; brand http://t.co/za9T4z6xRN #AppleID #NoMorePaywords","['apple', 'seems', 'nailing', 'applepay', 'building', 'success', 'amp', 'brand', 'appleid', 'nomorepaywords']","['appl', 'seem', 'nail', 'applepay', 'build', 'success', 'amp', 'brand', 'appleid', 'nomorepayword']","['apple', 'seems', 'nailing', 'applepay', 'building', 'success', 'amp', 'brand', 'appleid', 'nomorepaywords']"
623499198,False,finalized,3,12/12/2014 3:37,5,0.6723,Tue Dec 09 14:46:29 +0000 2014,5.42e+17,#AAPL OR @Apple,,"@Apple seems to be nailing it with @applepay, building on their success &amp; brand https://t.co/swWzgA5o11 #AppleID #NoMorePaywords","['apple', 'seems', 'nailing', 'applepay', 'building', 'success', 'amp', 'brand', 'appleid', 'nomorepaywords']","['appl', 'seem', 'nail', 'applepay', 'build', 'success', 'amp', 'brand', 'appleid', 'nomorepayword']","['apple', 'seems', 'nailing', 'applepay', 'building', 'success', 'amp', 'brand', 'appleid', 'nomorepaywords']"
623499199,False,finalized,3,12/12/2014 8:40,3,1.0,Tue Dec 09 14:53:57 +0000 2014,5.42e+17,#AAPL OR @Apple,,"Report: Apple's Hiring Fashionistas To Help Flog Its Watch  $AAPL #aapl
http://t.co/uFZCW60Ocr","['report', 'apple', 'hiring', 'fashionistas', 'help', 'flog', 'watch', 'aapl', 'aapl']","['report', 'appl', 'hire', 'fashionista', 'help', 'flog', 'watch', 'aapl', 'aapl']","['report', 'apple', 'hiring', 'fashionistas', 'help', 'flog', 'watch', 'aapl', 'aapl']"
623499200,False,finalized,6,12/11/2014 21:56,5,0.672,Tue Dec 09 14:55:23 +0000 2014,5.42e+17,#AAPL OR @Apple,,Design-driven companies like @Apple and @Coca-Cola have outperformed the S&amp;P 500 by 228% over the past 10 years. http://t.co/Ho3yn3gU8F,"['design', 'driven', 'companies', 'like', 'apple', 'coca', 'cola', 'outperformed', 'amp', 'p', '500', '228', 'past', '10', 'years']","['design', 'driven', 'compani', 'like', 'appl', 'coca', 'cola', 'outperform', 'amp', 'p', '500', '228', 'past', '10', 'year']","['design', 'driven', 'company', 'like', 'apple', 'coca', 'cola', 'outperformed', 'amp', 'p', '500', '228', 'past', '10', 'year']"
623499201,False,finalized,3,12/12/2014 8:42,3,1.0,Tue Dec 09 14:55:37 +0000 2014,5.42e+17,#AAPL OR @Apple,,"APPLE Intraday Comments - Updated RANGE'  - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z","['apple', 'intraday', 'comments', 'updated', 'range', 'premium', 'users', 'aapl', 'stockaction', 'trading', 'stocks', 'mkt']","['appl', 'intraday', 'comment', 'updat', 'rang', 'premium', 'user', 'aapl', 'stockact', 'trade', 'stock', 'mkt']","['apple', 'intraday', 'comment', 'updated', 'range', 'premium', 'user', 'aapl', 'stockaction', 'trading', 'stock', 'mkt']"
623499202,False,finalized,3,12/12/2014 8:42,3,1.0,Tue Dec 09 14:57:56 +0000 2014,5.42e+17,#AAPL OR @Apple,,"$AAPL as expected, some users still like small screens, iPhone 6 mini reportedly on its way #AAPL http://t.co/QDj4eBlP6H","['aapl', 'expected', 'users', 'still', 'like', 'small', 'screens', 'iphone', '6', 'mini', 'reportedly', 'way', 'aapl']","['aapl', 'expect', 'user', 'still', 'like', 'small', 'screen', 'iphon', '6', 'mini', 'reportedli', 'way', 'aapl']","['aapl', 'expected', 'user', 'still', 'like', 'small', 'screen', 'iphone', '6', 'mini', 'reportedly', 'way', 'aapl']"
623499203,False,finalized,3,12/11/2014 22:20,3,0.6882,Tue Dec 09 14:58:03 +0000 2014,5.42e+17,#AAPL OR @Apple,,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/3jdrjlbYm3","['apple', 'fibonacci', 'technicals', 'levels', 'intraday', 'update', 'aapl', 'aapl']","['appl', 'fibonacci', 'technic', 'level', 'intraday', 'updat', 'aapl', 'aapl']","['apple', 'fibonacci', 'technical', 'level', 'intraday', 'update', 'aapl', 'aapl']"
623499204,True,golden,18,,3,0.9456,Tue Dec 09 14:59:51 +0000 2014,5.42e+17,#AAPL OR @Apple,"3
not_relevant","RT @JPDesloges: APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/3jdrjlbYm3","['rt', 'jpdesloges', 'apple', 'fibonacci', 'technicals', 'levels', 'intraday', 'update', 'aapl', 'aapl']","['rt', 'jpdeslog', 'appl', 'fibonacci', 'technic', 'level', 'intraday', 'updat', 'aapl', 'aapl']","['rt', 'jpdesloges', 'apple', 'fibonacci', 'technical', 'level', 'intraday', 'update', 'aapl', 'aapl']"
623499205,False,finalized,3,12/12/2014 21:42,3,0.6661,Tue Dec 09 15:00:02 +0000 2014,5.42e+17,#AAPL OR @Apple,,#AAPL:10 Best and Coolest Tech Gadgets for the 2014 Holiday Season...http://t.co/TeEYOCBb4l,"['aapl', '10', 'best', 'coolest', 'tech', 'gadgets', '2014', 'holiday', 'season']","['aapl', '10', 'best', 'coolest', 'tech', 'gadget', '2014', 'holiday', 'season']","['aapl', '10', 'best', 'coolest', 'tech', 'gadget', '2014', 'holiday', 'season']"
623499206,False,finalized,3,12/12/2014 20:39,3,0.6971,Tue Dec 09 15:01:24 +0000 2014,5.42e+17,#AAPL OR @Apple,,"RT @JPDesloges: APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/3jdrjlbYm3","['rt', 'jpdesloges', 'apple', 'fibonacci', 'technicals', 'levels', 'intraday', 'update', 'aapl', 'aapl']","['rt', 'jpdeslog', 'appl', 'fibonacci', 'technic', 'level', 'intraday', 'updat', 'aapl', 'aapl']","['rt', 'jpdesloges', 'apple', 'fibonacci', 'technical', 'level', 'intraday', 'update', 'aapl', 'aapl']"
623499207,True,golden,16,,3,0.3716,Tue Dec 09 15:02:58 +0000 2014,5.42e+17,#AAPL OR @Apple,"3
1
not_relevant",.@Samsungtweets claims tht its open access devpt platform goes beyond either @Apple HealthKit or @GoogleFit http://t.co/5iZsQ1VVFL,"['samsungtweets', 'claims', 'tht', 'open', 'access', 'devpt', 'platform', 'goes', 'beyond', 'either', 'apple', 'healthkit', 'googlefit']","['samsungtweet', 'claim', 'tht', 'open', 'access', 'devpt', 'platform', 'goe', 'beyond', 'either', 'appl', 'healthkit', 'googlefit']","['samsungtweets', 'claim', 'tht', 'open', 'access', 'devpt', 'platform', 'go', 'beyond', 'either', 'apple', 'healthkit', 'googlefit']"
623499208,False,finalized,3,12/12/2014 2:00,3,1.0,Tue Dec 09 15:04:49 +0000 2014,5.42e+17,#AAPL OR @Apple,,The #AppleWatch And Its $11 Billion Impact On Earnings In One Year #AAPL http://t.co/OUZBVanyRh,"['applewatch', '11', 'billion', 'impact', 'earnings', 'one', 'year', 'aapl']","['applewatch', '11', 'billion', 'impact', 'earn', 'one', 'year', 'aapl']","['applewatch', '11', 'billion', 'impact', 'earnings', 'one', 'year', 'aapl']"
623499209,False,finalized,6,12/12/2014 21:30,1,0.6866,Tue Dec 09 15:06:30 +0000 2014,5.42e+17,#AAPL OR @Apple,,That moment when you're typing a tweet and the official @Twitter client on your @Apple #iPad 1 CRASHES. &gt;:(,"['moment', 'typing', 'tweet', 'official', 'twitter', 'client', 'apple', 'ipad', '1', 'crashes', 'gt']","['moment', 'type', 'tweet', 'offici', 'twitter', 'client', 'appl', 'ipad', '1', 'crash', 'gt']","['moment', 'typing', 'tweet', 'official', 'twitter', 'client', 'apple', 'ipad', '1', 'crash', 'gt']"
623499210,False,finalized,3,12/12/2014 2:11,1,0.681,Tue Dec 09 15:09:04 +0000 2014,5.42e+17,#AAPL OR @Apple,,Apple Inc. is doomed. $AAPL dropped by 1.11%! Currently priced at 111.155. http://t.co/K6PKMj3Sbf #AAPL,"['apple', 'inc', 'doomed', 'aapl', 'dropped', '1', '11', 'currently', 'priced', '111', '155', 'aapl']","['appl', 'inc', 'doom', 'aapl', 'drop', '1', '11', 'current', 'price', '111', '155', 'aapl']","['apple', 'inc', 'doomed', 'aapl', 'dropped', '1', '11', 'currently', 'priced', '111', '155', 'aapl']"
623499211,False,finalized,3,12/12/2014 22:01,5,0.6605,Tue Dec 09 15:15:03 +0000 2014,5.42e+17,#AAPL OR @Apple,,#AAPL:Finally! Brooklyn Is Getting Its Own Apple Store...http://t.co/PZfyXGxWcd,"['aapl', 'finally', 'brooklyn', 'getting', 'apple', 'store']","['aapl', 'final', 'brooklyn', 'get', 'appl', 'store']","['aapl', 'finally', 'brooklyn', 'getting', 'apple', 'store']"
623499212,False,finalized,6,12/12/2014 3:58,3,0.655,Tue Dec 09 15:16:44 +0000 2014,5.42e+17,#AAPL OR @Apple,,"@Apple building massive new #R&amp;D center in Japan, says its prime minister http://t.co/lbEkdP2cKv","['apple', 'building', 'massive', 'new', 'r', 'amp', 'center', 'japan', 'says', 'prime', 'minister']","['appl', 'build', 'massiv', 'new', 'r', 'amp', 'center', 'japan', 'say', 'prime', 'minist']","['apple', 'building', 'massive', 'new', 'r', 'amp', 'center', 'japan', 'say', 'prime', 'minister']"
623499213,False,finalized,3,12/12/2014 2:17,3,1.0,Tue Dec 09 15:17:47 +0000 2014,5.42e+17,#AAPL OR @Apple,,"China reminds Apple on need to support privacy, security in its products $AAPL #aapl
http://t.co/5ABnwWVQxh","['china', 'reminds', 'apple', 'need', 'support', 'privacy', 'security', 'products', 'aapl', 'aapl']","['china', 'remind', 'appl', 'need', 'support', 'privaci', 'secur', 'product', 'aapl', 'aapl']","['china', 'reminds', 'apple', 'need', 'support', 'privacy', 'security', 'product', 'aapl', 'aapl']"
623499214,False,finalized,3,12/12/2014 22:13,3,1.0,Tue Dec 09 15:17:59 +0000 2014,5.42e+17,#AAPL OR @Apple,,"Apple Opening Advanced R&amp;D Center in Yokohama, Japan http://t.co/RGTBpPywqJ #AAPL","['apple', 'opening', 'advanced', 'r', 'amp', 'center', 'yokohama', 'japan', 'aapl']","['appl', 'open', 'advanc', 'r', 'amp', 'center', 'yokohama', 'japan', 'aapl']","['apple', 'opening', 'advanced', 'r', 'amp', 'center', 'yokohama', 'japan', 'aapl']"
